"","D3","D2"
"27818",2,5489
"27819",2,5184
"27820",1,4528
"27821",1,4702
"27822",2,3365
"27823",1,4623
"27824",2,2681
"27825",1,1315
"27826",1,4272
"27827",1,1310
"27828",1,1325
"27829",2,763
"27830",1,6169
"27831",2,1176
"27832",2,4533
"27833",2,4512
"27834",1,5001
"27835",1,3159
"27836",1,3924
"27837",1,4907
"27838",1,3036
"27839",1,4528
"27840",1,3197
"27841",2,5212
"27842",1,3599
"27843",2,3169
"27844",1,4525
"27845",2,4119
"27846",2,3873
"27847",1,6144
"27848",1,4824
"27849",1,3420
"27850",2,1018
"27851",1,4420
"27852",2,1131
"27853",1,3549
"27854",1,3025
"27855",1,305
"27856",1,4572
"27857",2,3907
"27858",1,339
"27859",1,2846
"27860",1,5157
"27861",2,2580
"27862",1,3459
"27863",1,3686
"27864",1,4039
"27865",1,2538
"27866",1,347
"27867",2,1857
"27868",1,236
"27869",1,347
"27870",1,2873
"27871",2,3649
"27872",2,1800
"27873",1,444
"27874",1,3979
"27875",1,3416
"27876",2,3004
"27877",1,5511
"27878",1,2670
"27879",1,1361
"27880",3,936
"27881",1,3501
"27882",2,3771
"27883",2,3678
"27884",1,2833
"27885",1,3252
"27886",2,2896
"27887",2,3924
"27888",1,3247
"27889",2,4132
"27890",1,8542
"27891",1,8354
"27892",2,1035
"27893",1,3904
"27894",2,3342
"27895",2,2323
"27896",1,4624
"27897",2,2899
"27898",1,3609
"27899",1,4329
"27900",2,3461
"27901",1,779
"27902",2,3255
"27903",1,2361
"27904",2,4678
"27905",1,4184
"27906",2,2758
"27907",2,1868
"27908",1,4128
"27909",1,3867
"27910",1,5334
"27911",2,4343
"27912",1,904
"27913",2,3700
"27914",1,3890
"27915",2,6016
"27916",1,1873
"27917",1,4221
"27918",1,3813
"27919",1,333
"27920",1,4486
"27921",1,1468
"27922",1,1834
"27923",1,4113
"27924",1,470
"27925",1,4892
"27926",1,1895
"27927",1,1062
"27928",1,4481
"27929",1,4321
"27930",2,3103
"27931",2,2250
"27932",1,5933
"27933",1,4124
"27934",1,4416
"27935",2,3747
"27936",1,5330
"27937",2,3244
"27938",1,623
"27939",1,3800
"27940",1,3919
"27941",1,812
"27942",1,1623
"27943",1,5001
"27944",1,4942
"27945",2,3301
"27946",1,5754
"27947",2,2666
"27948",1,6048
"27949",1,3974
"27950",2,3973
"27951",1,1053
"27952",1,2636
"27953",1,2421
"27954",1,3291
"27955",1,3243
"27956",2,3314
"27957",1,4354
"27958",1,4138
"27959",1,3793
"27960",2,440
"27961",1,3558
"27962",3,2245
"27963",1,2813
"27964",1,3227
"27965",2,3638
"27966",1,3940
"27967",1,3583
"27968",1,5332
"27969",1,3741
"27970",1,3391
"27971",1,3255
"27972",1,4742
"27973",1,4021
"27974",2,4119
"27975",1,2706
"27976",2,1156
"27977",1,3123
"27978",1,3597
"27979",1,4569
"27980",1,805
"27981",2,3159
"27982",2,454
"27983",2,1866
"27984",1,4001
"27985",1,3717
"27986",1,1742
"27987",2,4143
"27988",1,3364
"27989",2,4016
"27990",1,4692
"27991",1,5288
"27992",2,3593
"27993",2,4404
"27994",1,4390
"27995",1,8
"27996",1,3474
"27997",1,3820
"27998",1,1116
"27999",1,3007
"28000",1,3911
"28001",1,4424
"28002",2,2606
"28003",1,4183
"28004",1,3951
"28005",1,564
"28006",2,3253
"28007",1,3636
"28008",1,3087
"28009",1,3494
"28010",1,3744
"28011",2,2076
"28012",1,4156
"28013",1,6036
"28014",1,4285
"28015",1,2203
"28016",1,3949
"28017",2,989
"28018",2,3069
"28019",1,2769
"28020",1,3831
"28021",1,7256
"28022",2,1442
"28023",1,3630
"28024",2,4027
"28025",1,2944
"28026",1,4528
"28027",1,6319
"28028",1,3921
"28029",2,1596
"28030",2,3552
"28031",1,5927
"28032",1,4686
"28033",2,1094
"28034",1,3901
"28035",1,4560
"28036",2,3169
"28037",1,4711
"28038",1,3723
"28039",2,2592
"28040",2,1094
"28041",1,290
"28042",1,3201
"28043",1,5574
"28044",1,4853
"28045",1,7573
"28046",2,1086
"28047",1,2278
"28048",1,5116
"28049",1,3740
"28050",1,4646
"28051",1,2549
"28052",1,222
"28053",1,2931
"28054",2,913
"28055",1,4005
"28056",1,4541
"28057",1,3728
"28058",1,843
"28059",1,4292
"28060",1,3838
"28061",2,4218
"28062",1,3512
"28063",2,471
"28064",2,744
"28065",2,3055
"28066",1,4277
"28067",2,3241
"28068",1,4030
"28069",2,1879
"28070",1,2449
"28071",1,2546
"28072",1,3467
"28073",1,3904
"28074",2,1208
"28075",1,4331
"28076",2,2658
"28077",1,4265
"28078",1,3318
"28079",1,5002
"28080",1,4593
"28081",2,6129
"28082",1,4340
"28083",2,6209
"28084",1,4048
"28085",1,4412
"28086",1,4556
"28087",1,1403
"28088",1,4595
"28089",2,4511
"28090",1,950
"28091",1,4306
"28092",1,2545
"28093",1,4373
"28094",2,3285
"28095",2,4318
"28096",1,1339
"28097",1,3825
"28098",1,5720
"28099",1,3435
"28100",1,2784
"28101",2,994
"28102",1,3027
"28103",1,4950
"28104",1,1863
"28105",1,4794
"28106",1,2459
"28107",1,4768
"28108",1,430
"28109",1,6089
"28110",1,1321
"28111",1,3518
"28112",2,3793
"28113",1,3549
"28114",1,2232
"28115",2,4087
"28116",1,2476
"28117",1,740
"28118",1,4467
"28119",3,408
"28120",1,4863
"28121",1,4054
"28122",2,3785
"28123",1,3131
"28124",1,3506
"28125",1,4955
"28126",1,4948
"28127",1,3412
"28128",1,6586
"28129",2,4044
"28130",1,3775
"28131",1,6372
"28132",1,4053
"28133",2,2401
"28134",1,3385
"28135",1,4863
"28136",2,2696
"28137",1,3702
"28138",2,4128
"28139",1,2821
"28140",1,5344
"28141",1,4010
"28142",1,4667
"28143",2,221
"28144",1,4795
"28145",2,2935
"28146",1,3320
"28147",1,4197
"28148",1,6076
"28149",1,4182
"28150",1,3385
"28151",2,3764
"28152",2,6121
"28153",1,4708
"28154",1,5262
"28155",1,4661
"28156",1,4263
"28157",2,4972
"28158",1,5469
"28159",2,498
"28160",1,1258
"28161",1,2947
"28162",1,4837
"28163",1,3693
"28164",2,5651
"28165",1,4645
"28166",1,7905
"28167",2,1880
"28168",1,7416
"28169",1,6358
"28170",1,3982
"28171",1,3461
"28172",1,3541
"28173",1,7390
"28174",2,1608
"28175",1,3124
"28176",2,4857
"28177",1,1666
"28178",1,3783
"28179",2,4447
"28180",1,6003
"28181",1,5435
"28182",2,3106
"28183",1,5162
"28184",1,1262
"28185",1,4256
"28186",2,3760
"28187",1,3979
"28188",1,160
"28189",1,1993
"28190",1,5196
"28191",1,682
"28192",1,2061
"28193",2,4412
"28194",2,4323
"28195",2,3088
"28196",1,3536
"28197",1,4852
"28198",2,638
"28199",1,1183
"28200",1,4434
"28201",1,2299
"28202",2,1383
"28203",2,1174
"28204",1,3727
"28205",1,3552
"28206",1,2908
"28207",1,5896
"28208",2,3862
"28209",1,3517
"28210",2,4941
"28211",1,2674
"28212",2,5027
"28213",1,1399
"28214",2,862
"28215",1,633
"28216",1,4215
"28217",1,3597
"28218",1,1323
"28219",1,4060
"28220",1,3634
"28221",1,5367
"28222",2,2960
"28223",1,4314
"28224",1,2013
"28225",1,4743
"28226",2,4468
"28227",1,137
"28228",1,4316
"28229",1,5385
"28230",1,5475
"28231",1,3175
"28232",1,4793
"28233",1,3977
"28234",1,5924
"28235",1,1601
"28236",1,4463
"28237",1,4783
"28238",1,3236
"28239",1,4957
"28240",2,3947
"28241",1,3942
"28242",1,3800
"28243",1,5459
"28244",1,2634
"28245",1,3804
"28246",1,790
"28247",2,3070
"28248",1,4052
"28249",1,4244
"28250",2,6009
"28251",1,3718
"28252",1,3678
"28253",2,3091
"28254",1,5073
"28255",1,677
"28256",2,6771
"28257",1,1665
"28258",1,5148
"28259",1,4230
"28260",2,4207
"28261",1,3299
"28262",1,4662
"28263",1,446
"28264",1,4219
"28265",1,4484
"28266",1,4849
"28267",1,3291
"28268",1,3826
"28269",1,4660
"28270",1,4291
"28271",2,5431
"28272",1,4581
"28273",1,5151
"28274",1,3179
"28275",2,2123
"28276",1,4212
"28277",1,5710
"28278",2,4764
"28279",1,6024
"28280",1,6129
"28281",2,4851
"28282",1,4336
"28283",1,5545
"28284",1,4488
"28285",1,1954
"28286",1,5719
"28287",1,3530
"28288",1,2943
"28289",1,713
"28290",1,5096
"28291",1,3981
"28292",1,4049
"28293",1,2402
"28294",1,1217
"28295",1,4322
"28296",2,3149
"28297",1,4812
"28298",2,1224
"28299",1,4596
"28300",2,2194
"28301",1,4405
"28302",1,3806
"28303",2,532
"28304",1,4257
"28305",2,2757
"28306",1,5328
"28307",2,1144
"28308",2,812
"28309",1,3156
"28310",1,3476
"28311",1,1689
"28312",1,4373
"28313",1,3784
"28314",1,5034
"28315",1,4028
"28316",1,4497
"28317",1,2626
"28318",3,1093
"28319",1,3555
"28320",1,3259
"28321",1,4113
"28322",2,2133
"28323",2,473
"28324",1,4279
"28325",1,2394
"28326",1,4550
"28327",1,3541
"28328",1,1235
"28329",2,2853
"28330",1,2571
"28331",1,3927
"28332",1,5919
"28333",1,3063
"28334",1,2916
"28335",1,2869
"28336",2,3511
"28337",1,3296
"28338",1,3820
"28339",2,1996
"28340",3,707
"28341",1,3306
"28342",1,4007
"28343",1,4246
"28344",2,3667
"28345",1,4901
"28346",1,4014
"28347",1,1783
"28348",1,3162
"28349",1,5211
"28350",1,5150
"28351",2,2702
"28352",2,3965
"28353",1,3719
"28354",1,2578
"28355",1,1468
"28356",1,2907
"28357",2,3235
"28358",1,2753
"28359",1,3481
"28360",1,3951
"28361",2,6411
"28362",1,532
"28363",1,3514
"28364",1,146
"28365",1,1700
"28366",1,3221
"28367",1,3163
"28368",1,3742
"28369",1,3026
"28370",2,2765
"28371",1,4703
"28372",1,11958
"28373",1,3791
"28374",1,3933
"28375",2,2721
"28376",1,4347
"28377",1,4205
"28378",2,3892
"28379",1,698
"28380",1,4141
"28381",1,3644
"28382",1,3093
"28383",1,4453
"28384",1,3411
"28385",1,2283
"28386",1,9522
"28387",1,5467
"28388",1,3712
"28389",2,2992
"28390",1,4075
"28391",2,2149
"28392",2,3660
"28393",1,3803
"28394",2,5123
"28395",1,2321
"28396",2,3688
"28397",1,5689
"28398",1,6146
"28399",1,2728
"28400",1,4013
"28401",2,1278
"28402",2,2810
"28403",1,812
"28404",2,3959
"28405",1,7541
"28406",1,2155
"28407",1,3139
"28408",1,3446
"28409",1,1743
"28410",1,3040
"28411",2,1149
"28412",1,4810
"28413",1,3283
"28414",1,4221
"28415",1,1053
"28416",1,3891
"28417",1,1837
"28418",1,2313
"28419",2,934
"28420",2,556
"28421",1,5011
"28422",1,2736
"28423",2,1415
"28424",2,2998
"28425",1,1291
"28426",2,445
"28427",1,157
"28428",1,3078
"28429",2,2838
"28430",1,1432
"28431",1,4213
"28432",1,1851
"28433",1,445
"28434",1,1236
"28435",2,2993
"28436",1,3154
"28437",2,1321
"28438",1,5042
"28439",1,4910
"28440",2,1030
"28441",1,7551
"28442",1,4247
"28443",2,869
"28444",1,3118
"28445",1,3864
"28446",2,2900
"28447",2,4134
"28448",1,2819
"28449",1,2425
"28450",1,2891
"28451",1,3367
"28452",1,4167
"28453",1,6046
"28454",1,2158
"28455",1,3299
"28456",1,4283
"28457",1,3823
"28458",2,4271
"28459",1,3754
"28460",1,4269
"28461",1,3945
"28462",1,2383
"28463",1,7371
"28464",2,6452
"28465",1,3567
"28466",2,4480
"28467",1,2628
"28468",2,3606
"28469",2,4296
"28470",2,2345
"28471",1,3819
"28472",1,1240
"28473",2,3174
"28474",1,5981
"28475",1,3395
"28476",1,4863
"28477",2,2742
"28478",3,3165
"28479",2,4905
"28480",1,2299
"28481",2,396
"28482",1,3891
"28483",1,3401
"28484",2,3094
"28485",1,1924
"28486",2,2895
"28487",1,3138
"28488",2,2656
"28489",1,4143
"28490",1,3246
"28491",1,3030
"28492",1,5620
"28493",1,3180
"28494",1,4785
"28495",1,2701
"28496",1,4690
"28497",2,5191
"28498",1,4773
"28499",1,3282
"28500",2,6272
"28501",1,5112
"28502",2,3623
"28503",1,3943
"28504",1,4051
"28505",2,1009
"28506",1,4204
"28507",2,2249
"28508",1,3529
"28509",1,1093
"28510",1,3136
"28511",2,3163
"28512",1,4518
"28513",1,4308
"28514",1,4011
"28515",1,192
"28516",1,3630
"28517",1,3546
"28518",2,3013
"28519",2,5306
"28520",2,4744
"28521",1,3381
"28522",1,388
"28523",1,5063
"28524",1,248
"28525",1,4198
"28526",1,2673
"28527",2,60
"28528",1,4604
"28529",1,3867
"28530",1,3432
"28531",2,1584
"28532",1,5296
"28533",1,6069
"28534",1,5409
"28535",1,293
"28536",1,3158
"28537",1,4664
"28538",2,3751
"28539",1,13735
"28540",2,4756
"28541",1,2143
"28542",1,4851
"28543",1,5157
"28544",1,8234
"28545",1,1988
"28546",1,2983
"28547",2,835
"28548",1,5111
"28549",1,3074
"28550",1,4887
"28551",1,3657
"28552",1,4494
"28553",2,775
"28554",1,3563
"28555",1,622
"28556",1,3550
"28557",1,4038
"28558",2,3368
"28559",1,3676
"28560",1,6103
"28561",1,4603
"28562",2,682
"28563",2,5193
"28564",2,2878
"28565",1,4480
"28566",1,3947
"28567",3,5794
"28568",1,4183
"28569",1,3169
"28570",1,233
"28571",1,2281
"28572",1,2396
"28573",1,1031
"28574",2,2753
"28575",1,4189
"28576",2,5550
"28577",2,1283
"28578",1,4265
"28579",1,1950
"28580",2,2278
"28581",2,1105
"28582",2,4964
"28583",1,4038
"28584",2,2857
"28585",1,1369
"28586",1,4539
"28587",1,4334
"28588",1,4724
"28589",2,5208
"28590",2,4343
"28591",1,4336
"28592",1,4444
"28593",2,3701
"28594",1,3606
"28595",1,7913
"28596",2,3533
"28597",2,4679
"28598",1,4503
"28599",2,4748
"28600",1,4139
"28601",1,3237
"28602",1,1963
"28603",1,4130
"28604",2,3231
"28605",2,2874
"28606",1,4342
"28607",1,5693
"28608",1,3980
"28609",2,5898
"28610",1,2382
"28611",1,4799
"28612",1,2996
"28613",2,1094
"28614",2,3924
"28615",1,2774
"28616",2,1114
"28617",1,5254
"28618",1,3071
"28619",2,3963
"28620",1,779
"28621",1,6147
"28622",2,4271
"28623",1,3749
"28624",1,3222
"28625",1,4793
"28626",1,279
"28627",2,491
"28628",1,4058
"28629",1,402
"28630",1,3131
"28631",1,4614
"28632",1,5449
"28633",1,2867
"28634",1,4743
"28635",1,5526
"28636",1,3108
"28637",2,3316
"28638",1,4980
"28639",2,3774
"28640",1,3457
"28641",2,4583
"28642",2,2167
"28643",2,2548
"28644",1,2034
"28645",1,4202
"28646",1,4268
"28647",2,2147
"28648",1,2629
"28649",1,4682
"28650",2,6349
"28651",1,4508
"28652",1,687
"28653",1,3385
"28654",2,3977
"28655",1,4658
"28656",1,4690
"28657",2,5425
"28658",2,3111
"28659",1,1074
"28660",1,3582
"28661",1,3794
"28662",1,1271
"28663",2,1562
"28664",2,4728
"28665",1,3669
"28666",1,397
"28667",1,5225
"28668",1,5673
"28669",1,2917
"28670",1,3457
"28671",1,2464
"28672",1,4934
"28673",1,100
"28674",2,407
"28675",1,3133
"28676",2,2070
"28677",1,3942
"28678",1,4957
"28679",2,3089
"28680",1,2470
"28681",2,5185
"28682",1,516
"28683",1,5636
"28684",1,3386
"28685",1,4705
"28686",1,3074
"28687",1,2002
"28688",2,1379
"28689",1,3557
"28690",1,3502
"28691",1,6181
"28692",1,415
"28693",1,5196
"28694",1,4053
"28695",1,3706
"28696",3,4241
"28697",1,3420
"28698",1,3905
"28699",2,4731
"28700",1,1118
"28701",1,615
"28702",1,3834
"28703",1,2722
"28704",2,186
"28705",1,2117
"28706",1,7642
"28707",1,186
"28708",2,3941
"28709",2,5666
"28710",2,3985
"28711",2,3765
"28712",1,2362
"28713",2,693
"28714",1,4086
"28715",1,445
"28716",1,3758
"28717",1,6114
"28718",1,3013
"28719",1,4016
"28720",2,4525
"28721",1,3516
"28722",1,2329
"28723",1,2824
"28724",1,4901
"28725",2,2857
"28726",1,5014
"28727",1,2451
"28728",2,2848
"28729",1,26622
"28730",1,2909
"28731",2,2393
"28732",1,2458
"28733",2,5508
"28734",2,3583
"28735",1,5493
"28736",1,3887
"28737",1,2284
"28738",2,1094
"28739",2,4321
"28740",2,5248
"28741",2,455
"28742",1,3619
"28743",2,2566
"28744",2,3719
"28745",2,2739
"28746",1,3645
"28747",1,669
"28748",1,6506
"28749",1,1353
"28750",1,4882
"28751",1,103
"28752",1,5638
"28753",2,3677
"28754",1,4680
"28755",1,4201
"28756",2,2724
"28757",2,3819
"28758",1,5831
"28759",1,6691
"28760",2,3544
"28761",2,1512
"28762",1,3260
"28763",2,3638
"28764",1,2363
"28765",1,3297
"28766",1,853
"28767",1,5365
"28768",1,4186
"28769",1,392
"28770",2,3669
"28771",1,1088
"28772",2,3432
"28773",2,2843
"28774",1,3437
"28775",2,3725
"28776",1,3594
"28777",1,3170
"28778",1,808
"28779",2,2267
"28780",1,4440
"28781",1,4247
"28782",1,4621
"28783",1,4314
"28784",1,6569
"28785",1,3373
"28786",1,7291
"28787",1,3923
"28788",1,4761
"28789",1,138
"28790",1,3234
"28791",2,975
"28792",1,1456
"28793",1,4939
"28794",1,3020
"28795",1,4431
"28796",2,1017
"28797",2,617
"28798",1,6113
"28799",1,6705
"28800",1,499
"28801",1,4513
"28802",2,3403
"28803",1,3014
"28804",1,979
"28805",1,2801
"28806",1,3540
"28807",1,4135
"28808",2,2241
"28809",1,3275
"28810",1,2300
"28811",1,3849
"28812",1,4792
"28813",1,6862
"28814",1,3221
"28815",1,2978
"28816",2,3025
"28817",1,3213
"28818",1,1442
"28819",2,4584
"28820",1,3257
"28821",2,3942
"28822",1,1391
"28823",1,4739
"28824",1,4365
"28825",1,2604
"28826",1,1916
"28827",1,4354
"28828",2,985
"28829",1,2247
"28830",1,773
"28831",1,3603
"28832",1,1830
"28833",1,3266
"28834",2,3715
"28835",1,3833
"28836",1,8060
"28837",2,3064
"28838",1,3261
"28839",1,4364
"28840",1,4327
"28841",1,4212
"28842",1,4505
"28843",1,4163
"28844",2,4864
"28845",2,4520
"28846",1,2427
"28847",1,4293
"28848",2,2798
"28849",2,3043
"28850",2,1886
"28851",1,2804
"28852",1,5606
"28853",2,3899
"28854",1,678
"28855",1,5458
"28856",1,807
"28857",1,4812
"28858",1,4708
"28859",1,4971
"28860",1,2952
"28861",2,5264
"28862",1,2582
"28863",2,3208
"28864",2,4092
"28865",2,5340
"28866",1,4280
"28867",1,784
"28868",2,3353
"28869",1,3840
"28870",1,5938
"28871",1,6351
"28872",2,2372
"28873",1,2241
"28874",1,5439
"28875",2,4178
"28876",1,4605
"28877",1,4245
"28878",1,4450
"28879",2,2872
"28880",2,495
"28881",2,627
"28882",1,4602
"28883",1,3222
"28884",1,5377
"28885",2,2753
"28886",1,1646
"28887",1,4301
"28888",2,1756
"28889",1,3718
"28890",1,2931
"28891",2,292
"28892",1,5460
"28893",1,4130
"28894",1,3776
"28895",1,8670
"28896",1,4769
"28897",1,3961
"28898",1,3168
"28899",1,5394
"28900",1,1978
"28901",2,13
"28902",2,1942
"28903",1,4511
"28904",2,344
"28905",1,1041
"28906",2,2730
"28907",2,3345
"28908",1,4634
"28909",1,2090
"28910",1,3895
"28911",1,5380
"28912",2,1450
"28913",2,1718
"28914",1,1449
"28915",2,4386
"28916",1,2342
"28917",2,2538
"28918",1,4557
"28919",1,4484
"28920",1,2290
"28921",2,4753
"28922",1,4439
"28923",1,4091
"28924",1,3319
"28925",1,4379
"28926",1,4710
"28927",1,6264
"28928",2,733
"28929",1,5617
"28930",1,4411
"28931",1,5653
"28932",2,3961
"28933",1,2791
"28934",2,3606
"28935",1,3617
"28936",2,4471
"28937",1,6098
"28938",1,3426
"28939",2,3454
"28940",1,3511
"28941",2,3767
"28942",2,1478
"28943",1,4038
"28944",1,1621
"28945",2,3977
"28946",2,5885
"28947",1,928
"28948",1,4984
"28949",1,3906
"28950",1,3073
"28951",1,5979
"28952",1,4880
"28953",1,982
"28954",1,3820
"28955",1,3884
"28956",1,4522
"28957",2,4317
"28958",1,6504
"28959",2,4182
"28960",2,5280
"28961",1,3119
"28962",1,3735
"28963",1,4960
"28964",1,3508
"28965",1,4417
"28966",2,2443
"28967",1,5915
"28968",1,1116
"28969",1,5353
"28970",1,4055
"28971",1,2060
"28972",2,3563
"28973",2,644
"28974",1,818
"28975",1,754
"28976",1,1805
"28977",1,6885
"28978",1,581
"28979",2,1368
"28980",2,3369
"28981",2,4763
"28982",1,4103
"28983",2,824
"28984",1,5734
"28985",1,1262
"28986",2,3846
"28987",1,3370
"28988",1,4150
"28989",1,1567
"28990",2,3116
"28991",1,2900
"28992",1,3149
"28993",1,888
"28994",2,3137
"28995",1,6313
"28996",1,3204
"28997",1,3666
"28998",1,4282
"28999",2,3016
"29000",1,3651
"29001",1,4291
"29002",2,2725
"29003",2,618
"29004",1,3530
"29005",1,3715
"29006",2,4163
"29007",2,5440
"29008",1,1411
"29009",1,4894
"29010",1,5206
"29011",2,2305
"29012",1,3556
"29013",2,3693
"29014",1,5189
"29015",1,5671
"29016",1,11359
"29017",1,1166
"29018",1,3448
"29019",1,3585
"29020",1,3104
"29021",2,3282
"29022",2,5027
"29023",1,245
"29024",1,775
"29025",1,3848
"29026",1,3729
"29027",1,438
"29028",2,3659
"29029",2,1813
"29030",1,3498
"29031",1,4257
"29032",2,3673
"29033",2,3285
"29034",1,4116
"29035",1,1480
"29036",1,3954
"29037",2,3505
"29038",1,2045
"29039",1,1811
"29040",1,4963
"29041",1,2705
"29042",1,7309
"29043",1,3291
"29044",1,4630
"29045",1,3652
"29046",1,3860
"29047",2,3712
"29048",1,4093
"29049",1,2116
"29050",1,3628
"29051",1,177
"29052",1,1673
"29053",2,4698
"29054",1,2973
"29055",1,3244
"29056",1,3050
"29057",1,752
"29058",1,559
"29059",1,3803
"29060",1,5368
"29061",1,1029
"29062",2,6195
"29063",2,2978
"29064",1,5869
"29065",2,2576
"29066",1,5215
"29067",1,1127
"29068",2,4171
"29069",1,4793
"29070",2,3359
"29071",1,2476
"29072",1,5027
"29073",2,4434
"29074",1,3957
"29075",1,803
"29076",2,7181
